project name,AGE,noFiles,LoC,LoCbyFiles,noCommits,noPRs,noMergedPRs,poMergedPRs,noRejectedPRs,poRejectedPRs,ICT,PRT,IPRT,IMPRT,PoMPRTW,MICT,MPRT,MIPRT,MIMPRT,poMMPRTW,noCommiters,noPRsDF,poPRsDF,forks,commitsByPR,commentsByPR,changedFilesByPR,additionsByPR,deletionsByPR,target
elastalert,1649,71,15662,220.59154929577466,1811,710,375,0.528169014084507,262,0.36901408450704226,20.699444444444445,16,52.72416666666667,99.90722222222222,0.2579314510920424,2.1925,0,26.555555555555557,25.08277777777778,0.23529411764705882,311,688,96.90140845070422,1774,3.3450704225352115,1.1577464788732394,3.0591549295774647,85.58732394366197,18.16056338028169,NCP
europeana-portal-collections,1647,695,25716,37.00143884892086,4688,900,647,0.7188888888888889,240,0.26666666666666666,7.1066666666666665,2,34.399166666666666,47.745000000000005,0.605300259127135,0.35944444444444446,0,16.17861111111111,19.607777777777777,0.6666666666666666,9,729,81.0,8,6.493333333333333,0.08444444444444445,8.351111111111111,95.07555555555555,94.55111111111111,CP
myuw,1647,1342,153386,114.29657228017884,8617,1532,1176,0.7676240208877284,349,0.22780678851174935,4.558611111111111,2,25.503888888888888,33.287222222222226,0.5828843370462212,0.25083333333333335,0,2.171388888888889,2.066666666666667,0.6923076923076923,28,0,0.0,6,18.216710182767624,1.8315926892950392,20.157310704960835,579.3413838120105,239.03524804177545,CP
io.js,1647,31200,7864340,252.0621794871795,3005,944,21,0.022245762711864406,826,0.875,5.416666666666667,4,4.278611111111111,132.71527777777777,0.01304499284307767,0.07111111111111111,0,2.2725,6.597222222222222,0.0,234,0,0.0,25477,10.245762711864407,7.939618644067797,147.61864406779662,9769.943855932202,4266.574152542373,NCP
scala-native,1646,2189,314899,143.85518501598904,3141,840,655,0.7797619047619048,151,0.17976190476190476,8.499444444444444,17,31.780277777777776,40.022222222222226,0.3490326480473307,0.6477777777777778,3,14.278611111111111,5.147777777777778,0.35294117647058826,113,5,0.5952380952380952,338,4.7369047619047615,2.2535714285714286,10.260714285714286,546.1904761904761,150.11785714285713,NCP
dynamorio,1646,1536,788631,513.431640625,7536,856,764,0.8925233644859814,58,0.06775700934579439,11.980833333333333,5,45.653888888888886,30.014166666666668,0.5281652546509694,1.1316666666666666,0,11.294722222222223,10.714166666666667,0.5833333333333334,91,852,99.53271028037383,500,4.2172897196261685,2.010514018691589,6.1296728971962615,660.873831775701,184.29556074766356,NCP
amy,1642,1011,156817,155.11078140454995,2639,700,322,0.46,353,0.5042857142857143,14.529722222222222,10,54.672222222222224,118.83472222222223,0.3044015162351325,0.4597222222222222,0,18.415,20.56,0.2,33,473,67.57142857142857,72,3.9,2.8857142857142857,6.785714285714286,893.13,695.7757142857142,NCP
fastlane,1641,2013,621168,308.5782414307005,16563,4953,3349,0.6761558651322431,1481,0.2990107005855037,2.1666666666666665,9,6.569166666666667,9.202777777777778,0.38648986250589434,0.18666666666666668,7,1.99,1.1366666666666667,0.425531914893617,1115,4893,98.78861296184131,5198,5.059559862709469,3.347466182111851,5.217847769028872,291.5955986270947,47.729254996971534,NCP
gatk,1641,2760,354199,128.33297101449276,19864,2100,1467,0.6985714285714286,541,0.25761904761904764,1.8122222222222222,21,16.51388888888889,21.7625,0.259261308981525,0.14583333333333334,3,4.239444444444445,4.147222222222222,0.2631578947368421,106,2084,99.23809523809524,489,3.2066666666666666,4.24,14.791904761904762,1364.4638095238095,503.7309523809524,CP
bsc_online,1640,7358,966208,131.3139440065235,4935,818,657,0.8031784841075794,158,0.19315403422982885,7.868888888888889,0,47.44777777777777,59.075,0.8524354377643419,0.043611111111111114,0,2.5347222222222223,2.5616666666666665,1.0,2,812,99.26650366748166,0,6.856968215158925,0.0,44.632029339853304,14791.968215158924,12452.333740831296,NCP
libphonenumber,1640,1747,400623,229.32054951345162,2360,871,506,0.5809414466130884,335,0.38461538461538464,21.163055555555555,19,44.71111111111111,72.655,0.31177326244845693,1.1022222222222222,1,16.923055555555557,19.998055555555556,0.3076923076923077,193,845,97.01492537313433,1956,2.2973593570608495,1.5545350172215844,23.549942594718715,4631.235361653272,3187.134328358209,NCP
batfish,1640,6533,846612,129.5900811265881,16536,3434,3184,0.9271986022131625,201,0.058532323820617356,1.5341666666666667,1,6.1066666666666665,6.573333333333333,0.8584532015290931,0.17694444444444443,4,1.426388888888889,1.2002777777777778,0.8585858585858586,55,3400,99.00990099009901,181,4.159871869539895,2.633954571927781,13.40535818287711,1268.2070471753057,316.1022131624927,CP
mantle,1639,2529,807262,319.20205614867535,2356,874,591,0.6762013729977117,262,0.2997711670480549,20.342222222222222,12,44.310833333333335,61.36666666666667,0.34404565508110696,1.2125,0,18.341944444444444,20.028055555555557,0.3,41,0,0.0,83,2.116704805491991,1.6132723112128147,14.804347826086957,1966.9302059496567,654.8638443935927,NCP
server_core,1638,371,73449,197.9757412398922,5587,817,628,0.7686658506731946,176,0.21542227662178703,5.421944444444445,2,35.86277777777778,43.95722222222222,0.6905491892894242,0.35333333333333333,0,19.548055555555557,20.63,0.8,17,0,0.0,13,7.050183598531212,0.6340269277845777,4.679314565483476,223.17258261933904,140.76621787025704,CP
circulation,1638,1006,268743,267.1401590457256,5853,873,727,0.8327605956471936,121,0.13860252004581902,5.0225,3,33.594722222222224,40.30888888888889,0.6335736646428342,0.31305555555555553,0,19.345,19.32,0.7333333333333333,19,0,0.0,17,6.701030927835052,0.8694158075601375,5.063001145475372,246.39289805269186,60.76975945017182,CP
Volumio2,1635,223,46654,209.21076233183857,3636,746,480,0.6434316353887399,238,0.3190348525469169,119.12166666666667,6,46.98833333333333,69.055,0.43297374037962716,1.3127777777777778,3,22.502777777777776,21.459722222222222,0.42857142857142855,145,694,93.02949061662198,329,5.512064343163539,1.0013404825737264,3.2828418230563003,147.93565683646113,67.07506702412869,NCP
pump,1634,70,6105,87.21428571428571,2027,927,713,0.7691477885652643,194,0.209277238403452,18.894166666666667,1,40.59777777777778,52.50805555555556,0.6395255295657342,3.4469444444444446,0,22.479444444444443,21.17388888888889,0.8125,13,927,100.0,1,1.099244875943905,0.05285868392664509,1.3128371089536137,10.574973031283712,24.812297734627833,CP
polarexplorer,1632,95,37082,390.33684210526314,1587,763,559,0.7326343381389253,187,0.24508519003931847,24.87638888888889,1,49.951388888888886,66.92583333333333,0.638668301395574,6.9238888888888885,0,24.220555555555556,24.9225,0.8,11,763,100.0,0,1.0380078636959371,0.05111402359108781,1.2988204456094363,8.682830930537353,21.55307994757536,NCP
omnisharp-roslyn,1631,923,65288,70.73456121343445,3841,818,499,0.6100244498777506,290,0.3545232273838631,10.19111111111111,12,47.76638888888889,74.88472222222222,0.31016542772251793,0.9119444444444444,0,20.906111111111112,21.558055555555555,0.3076923076923077,109,530,64.79217603911981,404,7.244498777506112,2.8789731051344742,11.58679706601467,360.79828850855745,167.5158924205379,CP
ludumdare,1631,1122,79529,70.88146167557932,2169,937,877,0.935965848452508,50,0.05336179295624333,15.996666666666666,4,31.476666666666667,31.978055555555557,0.4399143845659324,0.26555555555555554,0,1.4213888888888888,0.9794444444444445,0.4,28,937,100.0,76,3.287086446104589,0.5229455709711847,4.9028815368196375,132.70651013874067,55.6008537886873,CP
WikiEduDashboard,1631,3196,181856,56.901126408010015,15362,988,647,0.6548582995951417,313,0.3168016194331984,2.5480555555555555,7,38.99055555555556,59.32333333333334,0.40158413753396754,0.21888888888888888,0,17.397222222222222,19.788055555555555,0.3793103448275862,155,963,97.46963562753037,486,6.195344129554656,1.7651821862348178,11.656882591093117,471.09514170040484,119.25,CP
nepi,1628,207,45310,218.88888888888889,2139,933,657,0.7041800643086816,257,0.2754555198285102,19.434166666666666,1,41.85777777777778,58.37888888888889,0.6682257745685721,3.5641666666666665,0,22.313055555555554,23.134166666666665,0.8333333333333334,17,933,100.0,1,1.1329046087888532,0.04501607717041801,1.6645230439442658,39.60664523043944,29.374062165058948,CP
eslint-plugin-react,1628,375,107448,286.528,2431,756,480,0.6349206349206349,201,0.26587301587301587,16.050555555555555,24,50.041111111111114,76.86055555555555,0.23405089677627264,2.328333333333333,0,26.750833333333333,25.906388888888888,0.19230769230769232,408,754,99.73544973544973,2802,2.074074074074074,3.1706349206349205,3.7103174603174605,139.99338624338625,63.35978835978836,NCP
mlpack,1626,1699,254222,149.6303708063567,6778,920,518,0.5630434782608695,320,0.34782608695652173,9.689722222222223,39,42.35166666666667,74.11166666666666,0.1279897990333484,0.5355555555555556,36,18.309722222222224,26.043055555555554,0.11764705882352941,215,917,99.67391304347825,1490,15.590217391304348,6.316304347826087,17.13695652173913,1301.1304347826087,715.7913043478261,CP
peloton,1625,2018,473017,234.39890981169475,11323,895,579,0.646927374301676,272,0.3039106145251397,3.075833333333333,10,38.295,44.307500000000005,0.36756489430002304,0.2511111111111111,0,11.22638888888889,17.090555555555557,0.3225806451612903,179,870,97.20670391061452,620,29.388826815642457,5.29608938547486,39.596648044692735,4683.3888268156425,1739.8625698324022,CP
ember-flexberry,1624,1427,141895,99.43587946741415,5613,713,629,0.8821879382889201,49,0.06872370266479663,5.3997222222222225,9,38.17472222222222,41.199444444444445,0.5176434279489274,0.39944444444444444,240,15.385833333333334,2.874722222222222,0.5714285714285714,44,532,74.61430575035062,25,10.05890603085554,0.1402524544179523,15.91164095371669,663.218793828892,244.71388499298737,NCP
boulder,1622,3301,722838,218.97546198121782,10799,2337,1486,0.6358579375267437,817,0.34959349593495936,3.571111111111111,4,16.489444444444445,25.82611111111111,0.5310856959311511,0.35444444444444445,1,4.9125,4.756944444444445,0.6451612903225806,111,1,0.04278990158322636,525,5.2533162173727,2.2023962344886607,12.014548566538297,921.7008985879332,428.6089002995293,CP
roll20-api-scripts,1614,2358,3961250,1679.919423240034,2046,771,469,0.6083009079118028,285,0.36964980544747084,18.921388888888888,3,49.94833333333333,79.49194444444444,0.5793817265444757,1.6477777777777778,3,27.753333333333334,0.03722222222222222,0.75,118,771,100.0,546,3.9325551232166016,0.2775616083009079,5.970168612191959,3416.918287937743,1003.4578469520104,NCP
os,1607,1233,188212,152.6455798864558,2174,902,663,0.7350332594235033,225,0.24944567627494457,16.81833333333333,14,40.55111111111111,51.180277777777775,0.3359151207599555,1.6658333333333333,0,16.031111111111112,11.104722222222222,0.29411764705882354,75,827,91.68514412416852,681,1.6984478935698448,1.0798226164079823,31.329268292682926,4424.810421286031,718.1053215077606,CP
mvp,1606,835,72867,87.26586826347305,3373,766,180,0.2349869451697128,559,0.7297650130548303,4.3125,5,18.96527777777778,80.17277777777778,0.19278877278814585,0.1661111111111111,0,3.9983333333333335,5.511388888888889,0.07142857142857142,107,742,96.8668407310705,733,4.050913838120104,1.5718015665796345,31.87728459530026,590.6553524804177,615.2819843342037,NCP
gramps,1605,1467,1465250,998.8070892978868,5267,801,512,0.6392009987515606,226,0.28214731585518105,7.304166666666666,19,45.98555555555556,68.97972222222222,0.249760751978202,0.9444444444444444,15,22.88722222222222,2.8494444444444444,0.21052631578947367,130,436,54.43196004993758,348,3.8664169787765292,4.096129837702871,7.910112359550562,1749.112359550562,1699.541822721598,NCP
ACE3,1602,2253,221720,98.4110075454949,16079,3602,1869,0.5188784008883953,1543,0.4283731260410883,2.388611111111111,22,10.609166666666667,20.411666666666665,0.22448449097649362,0.2708333333333333,0,3.503888888888889,3.7419444444444445,0.2054794520547945,258,3235,89.81121599111604,695,12.194336479733481,2.4838978345363687,19.271515824541922,609.5832870627429,261.9308717379234,CP
roslyn,1601,17671,6418770,363.2375077811103,44581,17038,10525,0.6177368235708417,5998,0.3520366240169034,0.8758333333333334,11,2.2508333333333335,3.6438888888888887,0.32152702084510126,0.20916666666666667,16,0.6816666666666666,0.6852777777777778,0.3471502590673575,500,66,0.38736940955511207,3591,29.307371757248504,4.051473177603005,61.556755487733305,3244.3612513205776,1643.8770982509684,CP
libc,1599,298,110978,372.40939597315435,3650,929,698,0.751345532831001,215,0.23143164693218515,10.51388888888889,10,40.64527777777778,41.41861111111111,0.3956484371039724,1.4005555555555556,0,17.019444444444446,17.738611111111112,0.44,308,928,99.89235737351991,855,2.348762109795479,8.42411194833154,4.426264800861141,179.14531754574813,39.06243272335845,CP
caddy,1599,261,48900,187.35632183908046,3583,940,524,0.5574468085106383,380,0.40425531914893614,10.709166666666667,12,38.34305555555555,67.64222222222222,0.30737744383286986,1.7938888888888889,4,20.685277777777777,21.54888888888889,0.35,362,925,98.40425531914893,3571,3.451063829787234,4.4787234042553195,10.947872340425532,867.6797872340426,1943.9010638297873,CP
linter,1599,629,67519,107.34340222575517,2097,784,671,0.8558673469387755,86,0.1096938775510204,17.958333333333332,6,47.02333333333333,53.08166666666666,0.4391134799026719,1.1594444444444445,0,14.697777777777778,16.28388888888889,0.5,44,2,0.25510204081632654,172,1.5892857142857142,1.975765306122449,4.571428571428571,62.286989795918366,17.721938775510203,NCP
atomic,1598,157,19101,121.6624203821656,2867,918,96,0.10457516339869281,796,0.8671023965141612,12.971944444444444,6,40.29361111111111,291.4794444444444,0.07171288355658047,0.20277777777777778,1,14.449444444444444,43.22916666666667,0.0,77,915,99.67320261437908,147,1.7156862745098038,6.666666666666667,2.9553376906318083,56.673202614379086,20.17864923747277,NCP
LightGraphs.jl,1597,254,16467,64.83070866141732,3545,754,467,0.6193633952254642,261,0.34615384615384615,10.418888888888889,7,48.47527777777778,76.21472222222222,0.36245644296308926,0.7572222222222222,0,20.368333333333332,23.756666666666668,0.375,112,729,96.684350132626,190,4.4429708222811675,4.706896551724138,6.053050397877984,765.4084880636605,405.9893899204244,NCP
Misskey,1594,1932,232346,120.26190476190476,28506,2431,2118,0.8712464006581654,287,0.11805841217605924,1.4852777777777777,29,15.27111111111111,17.51222222222222,0.3178172634089811,0.06583333333333333,0,1.5725,1.701111111111111,0.075,73,1008,41.46441793500617,378,5.559440559440559,0.9670917317976141,5.48868778280543,92.68449197860963,67.813656931304,CP
openpowerlifting,1593,111982,6036424,53.90530620992659,7660,893,746,0.8353863381858903,143,0.1601343784994401,5.031666666666666,0,33.07194444444444,23.470277777777778,0.8041609927459721,0.3375,0,3.4583333333333335,3.0075,0.8846153846153846,82,0,0.0,78,2.7961926091825307,0.58006718924972,42.28331466965285,788.558790593505,87.87234042553192,NCP
xonsh,1591,353,84919,240.56373937677054,4121,866,782,0.9030023094688222,64,0.07390300230946882,7.484166666666667,11,35.63166666666667,33.394999999999996,0.3602963966803247,0.4855555555555556,1,9.492777777777778,7.130833333333333,0.3333333333333333,149,1,0.11547344110854503,602,4.714780600461894,4.951501154734411,4.531177829099307,119.5323325635104,44.812933025404156,CP
zstd,1588,509,118021,231.86836935166994,4004,900,813,0.9033333333333333,67,0.07444444444444444,7.292777777777777,2,26.68888888888889,29.613055555555555,0.7837910834497668,0.8419444444444445,2,14.460555555555555,15.949166666666667,0.8095238095238095,141,844,93.77777777777779,1862,8.31,1.5911111111111111,6.11,333.34555555555556,127.50888888888889,CP
AtomicGameEngine,1588,8160,2256420,276.5220588235294,3717,725,433,0.5972413793103448,279,0.38482758620689655,8.446944444444444,2,36.675555555555555,54.915277777777774,0.41862006065425206,0.8147222222222222,0,12.931944444444444,13.894722222222223,0.4,56,721,99.44827586206897,519,3.837241379310345,1.6496551724137931,35.419310344827586,5274.958620689656,2199.1241379310345,NCP
wechat,1586,437,28913,66.16247139588101,3114,786,470,0.5979643765903307,311,0.39567430025445294,12.194166666666666,1,46.01083333333334,73.29083333333334,0.5596904091845345,0.1811111111111111,0,14.888333333333334,23.464444444444446,0.6,198,0,0.0,2427,3.0076335877862594,0.494910941475827,7.11704834605598,128.58651399491094,63.104325699745544,NCP
PuMuKIT2,1582,1191,226482,190.16120906801007,9005,936,804,0.8589743589743589,101,0.10790598290598291,4.109444444444445,5,37.77388888888889,38.74638888888889,0.47962514313405763,0.205,0,6.687222222222222,6.903611111111111,0.5454545454545454,31,103,11.004273504273504,13,5.653846153846154,0.30662393162393164,11.205128205128204,528.6549145299145,361.1709401709402,CP
ecommerce,1579,1509,427156,283.0722332670643,19566,2103,1243,0.5910603899191631,800,0.3804089396100808,1.9022222222222223,7,17.609444444444446,29.766111111111112,0.3764553859874899,0.0,0,7.558055555555556,11.560833333333333,0.4090909090909091,154,2042,97.09938183547312,201,1.5620542082738944,2.5905848787446506,13.594864479315264,1959.866381359962,203.01616737993342,CP
